id,name,season,gamesPlayed,gamesStarted,hits,era,whip,shutouts,walksPer9Inn,homeRunsPer9
605400,Aaron Nola,2015,13,13,74,3.59,1.20,0,2.20,1.27
605400,Aaron Nola,2016,20,20,116,4.78,1.31,0,2.35,0.81
605400,Aaron Nola,2017,27,27,154,3.54,1.21,0,2.63,0.96
605400,Aaron Nola,2018,33,33,149,2.37,0.97,0,2.46,0.72
605400,Aaron Nola,2019,34,34,176,3.87,1.27,0,3.56,1.20
605400,Aaron Nola,2020,12,12,54,3.28,1.08,1,2.90,1.14
605400,Aaron Nola,2021,32,32,165,4.63,1.13,1,1.94,1.30
605400,Aaron Nola,2022,32,32,168,3.25,0.96,1,1.27,0.83
605400,Aaron Nola,2023,32,32,178,4.46,1.15,0,2.09,1.49
605400,Aaron Nola,2024,33,33,189,3.57,1.20,1,2.26,1.35
605400,Aaron Nola,2025,17,17,99,6.01,1.35,0,2.67,1.72
605400,Aaron Nola,2026,5,5,29,5.06,1.46,0,3.38,1.35
596001,Jakob Junis,2017,20,16,101,4.30,1.28,0,2.29,1.37
596001,Jakob Junis,2018,30,30,182,4.37,1.27,0,2.19,1.63
596001,Jakob Junis,2019,31,31,192,5.24,1.43,0,2.98,1.59
596001,Jakob Junis,2020,8,6,35,6.39,1.62,0,2.13,2.49
596001,Jakob Junis,2021,16,6,43,5.26,1.40,0,2.75,1.60
596001,Jakob Junis,2022,23,17,120,4.42,1.29,0,2.01,1.04
596001,Jakob Junis,2023,40,4,90,3.87,1.29,0,2.20,1.26
596001,Jakob Junis,2024,10,1,20,2.42,0.96,0,1.73,1.38
596001,Jakob Junis,2024,14,5,29,2.85,0.78,0,0.66,0.88
596001,Jakob Junis,2024,24,6,49,2.69,0.85,0,1.07,1.07
596001,Jakob Junis,2025,57,0,64,2.97,1.23,0,2.43,0.67
596001,Jakob Junis,2026,10,0,6,2.38,0.88,0,3.18,0.00
621366,Ryan Borucki,2018,17,17,96,3.87,1.32,0,3.04,0.65
621366,Ryan Borucki,2019,2,2,15,10.80,3.15,0,8.10,2.70
621366,Ryan Borucki,2020,21,0,12,2.70,1.44,0,6.48,0.54
621366,Ryan Borucki,2021,24,0,18,4.94,1.23,0,4.18,1.90
621366,Ryan Borucki,2022,11,0,7,9.95,1.89,0,7.11,2.84
621366,Ryan Borucki,2022,21,0,17,4.26,1.21,0,2.84,1.89
621366,Ryan Borucki,2022,32,0,24,5.68,1.38,0,3.91,2.13
621366,Ryan Borucki,2023,38,2,26,2.45,0.74,0,0.89,0.89
621366,Ryan Borucki,2024,14,0,14,7.36,1.64,0,3.27,1.64
621366,Ryan Borucki,2025,35,0,26,5.28,1.24,0,3.52,1.17
621366,Ryan Borucki,2025,4,0,3,0.00,1.62,0,8.31,0.00
621366,Ryan Borucki,2025,39,0,29,4.63,1.29,0,4.11,1.03
621366,Ryan Borucki,2026,9,0,10,5.87,1.57,0,2.35,2.35
663765,Jake Woodford,2020,12,1,20,5.57,1.19,0,2.14,3.00
663765,Jake Woodford,2021,26,8,66,3.99,1.34,0,3.33,0.93
663765,Jake Woodford,2022,27,1,43,2.23,1.12,0,2.05,0.19
663765,Jake Woodford,2023,15,8,61,6.23,1.74,0,4.15,2.08
663765,Jake Woodford,2024,2,2,15,10.80,2.40,0,5.40,2.16
663765,Jake Woodford,2024,7,5,33,7.09,1.39,0,1.35,1.35
663765,Jake Woodford,2024,9,7,48,7.97,1.63,0,2.31,1.54
663765,Jake Woodford,2025,22,0,45,6.44,1.60,0,3.22,0.74
663765,Jake Woodford,2026,7,0,17,5.91,1.78,0,1.69,0.84
656945,Tanner Scott,2017,2,0,2,10.80,2.40,0,10.80,0.00
656945,Tanner Scott,2018,53,0,55,5.40,1.56,0,4.73,1.01
656945,Tanner Scott,2019,28,0,28,4.78,1.78,0,6.49,1.37
656945,Tanner Scott,2020,25,0,12,1.31,1.06,0,4.35,0.44
656945,Tanner Scott,2021,62,0,48,5.17,1.57,0,6.17,1.00
656945,Tanner Scott,2022,67,0,55,4.31,1.61,0,6.61,0.72
656945,Tanner Scott,2023,74,0,53,2.31,0.99,0,2.77,0.35
656945,Tanner Scott,2024,44,0,19,1.18,1.01,0,5.32,0.39
656945,Tanner Scott,2024,28,0,26,2.73,1.33,0,3.08,0.34
656945,Tanner Scott,2024,72,0,45,1.75,1.13,0,4.50,0.38
656945,Tanner Scott,2025,61,0,54,4.74,1.26,0,2.84,1.74
656945,Tanner Scott,2026,11,0,5,0.93,0.62,0,0.93,0.93
622554,Seranthony Domínguez,2018,53,0,32,2.95,0.93,0,3.41,0.62
622554,Seranthony Domínguez,2019,27,0,24,4.01,1.46,0,4.38,1.09
622554,Seranthony Domínguez,2021,1,0,0,0.00,0.00,0,0.00,0.00
622554,Seranthony Domínguez,2022,54,0,36,3.00,1.14,0,3.88,0.71
622554,Seranthony Domínguez,2023,57,0,48,3.78,1.40,0,3.96,1.26
622554,Seranthony Domínguez,2024,38,0,32,4.75,1.22,0,3.00,1.50
622554,Seranthony Domínguez,2024,25,0,20,3.97,1.28,0,3.57,2.38
622554,Seranthony Domínguez,2024,63,0,52,4.45,1.24,0,3.22,1.84
622554,Seranthony Domínguez,2025,43,0,32,3.24,1.34,0,5.18,0.86
622554,Seranthony Domínguez,2025,24,0,12,3.00,1.14,0,5.14,0.43
622554,Seranthony Domínguez,2025,67,0,44,3.16,1.28,0,5.17,0.72
622554,Seranthony Domínguez,2026,9,0,6,5.63,1.75,0,9.00,2.25
683409,Angel Chivilli,2024,30,0,31,4.55,1.29,0,2.84,1.99
683409,Angel Chivilli,2025,43,0,76,7.06,1.69,0,3.53,1.99
683409,Angel Chivilli,2026,2,0,2,3.86,2.14,0,11.57,3.86
625643,Reynaldo López,2016,11,6,47,4.91,1.57,0,4.50,0.82
625643,Reynaldo López,2017,8,8,49,4.72,1.32,0,2.64,1.32
625643,Reynaldo López,2018,32,32,165,3.91,1.27,0,3.58,1.19
625643,Reynaldo López,2019,33,33,203,5.38,1.46,0,3.18,1.71
625643,Reynaldo López,2020,8,8,28,6.49,1.63,0,5.13,3.08
625643,Reynaldo López,2021,20,9,42,3.43,0.95,0,2.03,1.56
625643,Reynaldo López,2022,61,1,51,2.76,0.95,0,1.52,0.14
625643,Reynaldo López,2023,43,0,33,4.29,1.31,0,4.71,1.50
625643,Reynaldo López,2023,13,0,12,2.77,1.54,0,5.54,0.69
625643,Reynaldo López,2023,12,0,5,0.00,0.82,0,3.27,0.00
625643,Reynaldo López,2023,68,0,50,3.27,1.27,0,4.64,1.09
625643,Reynaldo López,2024,26,25,108,1.99,1.11,0,2.79,0.66
625643,Reynaldo López,2025,1,1,9,5.40,2.20,0,3.60,1.80
625643,Reynaldo López,2026,5,5,20,3.74,1.43,0,4.57,1.66
688642,Zach Agnos,2025,30,0,31,6.61,1.53,0,4.88,1.44
688642,Zach Agnos,2026,8,0,19,5.87,1.70,0,4.11,0.59
606303,Joel Payamps,2019,2,0,4,4.50,1.75,0,6.75,0.00
606303,Joel Payamps,2020,2,0,2,3.00,1.67,0,9.00,0.00
606303,Joel Payamps,2021,22,0,21,2.70,1.07,0,3.30,0.90
606303,Joel Payamps,2021,15,1,23,4.43,1.28,0,1.33,1.33
606303,Joel Payamps,2021,37,1,44,3.40,1.15,0,2.50,1.07
606303,Joel Payamps,2022,29,0,46,3.16,1.45,0,3.38,1.05
606303,Joel Payamps,2022,12,0,14,3.46,1.08,0,0.00,1.38
606303,Joel Payamps,2022,41,0,60,3.23,1.37,0,2.59,1.13
606303,Joel Payamps,2023,69,0,57,2.55,1.05,0,2.17,1.02
606303,Joel Payamps,2024,68,0,39,3.05,0.97,0,2.75,1.07
606303,Joel Payamps,2025,28,0,29,7.23,1.61,0,3.42,1.14
606303,Joel Payamps,2025,2,0,2,3.38,0.75,0,0.00,3.38
606303,Joel Payamps,2025,30,0,31,6.84,1.52,0,3.08,1.37
606303,Joel Payamps,2026,9,0,6,8.44,1.69,0,5.06,3.38
624133,Ranger Suarez,2018,4,3,21,5.40,1.80,0,3.60,1.80
624133,Ranger Suarez,2019,37,0,52,3.14,1.32,0,2.22,1.11
624133,Ranger Suarez,2020,3,0,10,20.25,3.50,0,9.00,2.25
624133,Ranger Suarez,2021,39,12,73,1.36,1.00,1,2.80,0.34
624133,Ranger Suarez,2022,29,29,149,3.65,1.33,0,3.36,0.87
624133,Ranger Suarez,2023,22,22,129,4.18,1.42,0,3.46,0.94
624133,Ranger Suarez,2024,27,27,140,3.46,1.20,1,2.45,0.84
624133,Ranger Suarez,2025,26,26,154,3.20,1.22,0,2.17,0.80
624133,Ranger Suarez,2026,5,5,23,4.00,1.15,0,2.67,1.00
669373,Tarik Skubal,2020,8,7,28,5.63,1.22,0,3.09,2.53
669373,Tarik Skubal,2021,31,29,141,4.34,1.26,0,2.83,2.11
669373,Tarik Skubal,2022,21,21,104,3.52,1.16,0,2.45,0.69
669373,Tarik Skubal,2023,15,15,58,2.80,0.90,0,1.57,0.45
669373,Tarik Skubal,2024,31,31,142,2.39,0.92,0,1.64,0.70
669373,Tarik Skubal,2025,31,31,141,2.21,0.89,1,1.52,0.83
669373,Tarik Skubal,2026,6,6,30,2.72,0.99,0,1.49,0.25
