id,first_name,last_name,season,avg,hits,atBats,obp,slg,ops,homeRuns
657044,Ryan,Thompson,2021,.000,0,0,.000,.000,.000,0
657044,Ryan,Thompson,2024,.000,0,0,.000,.000,.000,0
657044,Ryan,Thompson,2025,.000,0,0,.000,.000,.000,0
808982,Jung Hoo,Lee,2024,.262,38,145,.310,.331,.641,2
808982,Jung Hoo,Lee,2025,.266,149,560,.327,.407,.734,8
808982,Jung Hoo,Lee,2026,.262,22,84,.312,.369,.681,1
527048,Martín,Pérez,2013,.000,0,5,.000,.000,.000,0
527048,Martín,Pérez,2014,.000,0,1,.000,.000,.000,0
527048,Martín,Pérez,2015,.000,0,2,.000,.000,.000,0
527048,Martín,Pérez,2016,.333,1,3,.333,.333,.666,0
527048,Martín,Pérez,2017,.000,0,6,.000,.000,.000,0
527048,Martín,Pérez,2018,.000,0,3,.000,.000,.000,0
527048,Martín,Pérez,2019,.000,0,3,.000,.000,.000,0
527048,Martín,Pérez,2021,.000,0,3,.000,.000,.000,0
683004,Jack,Leiter,2025,.000,0,1,.000,.000,.000,0
624512,Reese,McGuire,2018,.290,9,31,.333,.581,.914,2
624512,Reese,McGuire,2019,.299,29,97,.346,.526,.872,5
624512,Reese,McGuire,2020,.073,3,41,.073,.146,.219,1
624512,Reese,McGuire,2021,.253,50,198,.310,.343,.653,1
624512,Reese,McGuire,2022,.225,34,151,.261,.285,.546,0
624512,Reese,McGuire,2022,.337,33,98,.377,.500,.877,3
624512,Reese,McGuire,2022,.269,67,249,.307,.369,.676,3
624512,Reese,McGuire,2023,.267,50,187,.310,.358,.668,1
624512,Reese,McGuire,2024,.209,29,139,.280,.295,.575,3
624512,Reese,McGuire,2025,.226,30,133,.245,.444,.689,9
624512,Reese,McGuire,2026,.192,5,26,.300,.192,.492,0
677592,Everson,Pereira,2023,.151,14,93,.233,.194,.427,0
677592,Everson,Pereira,2025,.138,9,65,.219,.246,.465,2
677592,Everson,Pereira,2026,.289,13,45,.365,.578,.943,3
650911,Cristopher,Sánchez,2021,.000,0,0,.000,.000,.000,0
657136,Connor,Wong,2021,.308,4,13,.357,.538,.895,0
657136,Connor,Wong,2022,.188,9,48,.273,.313,.586,1
657136,Connor,Wong,2023,.235,87,371,.288,.385,.673,9
657136,Connor,Wong,2024,.280,125,447,.333,.425,.758,13
657136,Connor,Wong,2025,.190,32,168,.262,.238,.500,0
657136,Connor,Wong,2026,.296,8,27,.345,.444,.789,0
664761,Alec,Bohm,2020,.338,54,160,.400,.481,.881,4
664761,Alec,Bohm,2021,.247,94,380,.305,.342,.647,7
664761,Alec,Bohm,2022,.280,164,586,.315,.398,.713,13
664761,Alec,Bohm,2023,.274,153,558,.327,.437,.764,20
664761,Alec,Bohm,2024,.280,155,554,.332,.448,.780,15
664761,Alec,Bohm,2025,.287,133,464,.331,.409,.740,11
664761,Alec,Bohm,2026,.153,13,85,.221,.212,.433,1
691785,Marcelo,Mayer,2025,.228,29,127,.272,.402,.674,4
691785,Marcelo,Mayer,2026,.196,11,56,.281,.321,.602,1
691718,Pete,Crow-Armstrong,2023,.000,0,14,.176,.000,.176,0
691718,Pete,Crow-Armstrong,2024,.237,88,372,.286,.384,.670,10
691718,Pete,Crow-Armstrong,2025,.247,146,591,.287,.481,.768,31
691718,Pete,Crow-Armstrong,2026,.245,23,94,.297,.330,.627,1
673929,Jordan,Leasure,2025,.000,0,0,.000,.000,.000,0
682626,Francisco,Alvarez,2022,.167,2,12,.286,.500,.786,1
682626,Francisco,Alvarez,2023,.209,80,382,.284,.437,.721,25
682626,Francisco,Alvarez,2024,.237,73,308,.307,.403,.710,11
682626,Francisco,Alvarez,2025,.256,63,246,.339,.447,.786,11
682626,Francisco,Alvarez,2026,.254,16,63,.365,.476,.841,4
643289,Mauricio,Dubón,2019,.000,0,2,.000,.000,.000,0
643289,Mauricio,Dubón,2019,.279,29,104,.312,.442,.754,4
643289,Mauricio,Dubón,2019,.274,29,106,.306,.434,.740,4
643289,Mauricio,Dubón,2020,.274,43,157,.337,.389,.726,4
643289,Mauricio,Dubón,2021,.240,42,175,.278,.377,.655,5
643289,Mauricio,Dubón,2022,.239,11,46,.245,.391,.636,2
643289,Mauricio,Dubón,2022,.208,41,197,.254,.294,.548,3
643289,Mauricio,Dubón,2022,.214,52,243,.252,.313,.565,5
643289,Mauricio,Dubón,2023,.278,130,467,.309,.411,.720,10
643289,Mauricio,Dubón,2024,.269,108,402,.296,.361,.657,4
643289,Mauricio,Dubón,2025,.241,89,369,.289,.355,.644,7
643289,Mauricio,Dubón,2026,.281,25,89,.326,.427,.753,2
656222,Jalen,Beeks,2018,.000,0,2,.000,.000,.000,0
656222,Jalen,Beeks,2019,.000,0,3,.000,.000,.000,0
656222,Jalen,Beeks,2024,.000,0,0,.000,.000,.000,0
695020,Tanner,Murray,2026,.208,5,24,.269,.333,.602,1
657097,Jacob,Webb,2019,.000,0,1,.000,.000,.000,0
657097,Jacob,Webb,2021,.000,0,2,.000,.000,.000,0
657097,Jacob,Webb,2024,.000,0,0,.000,.000,.000,0
670990,Yohan,Ramírez,2021,.000,0,0,.000,.000,.000,0
676254,Ryan,Walker,2025,.000,0,0,.000,.000,.000,0
682668,Luisangel,Acuña,2024,.308,12,39,.325,.641,.966,3
682668,Luisangel,Acuña,2025,.234,41,175,.293,.274,.567,0
682668,Luisangel,Acuña,2026,.190,12,63,.235,.206,.441,0
641816,Tyler,Mahle,2017,.143,1,7,.250,.143,.393,0
641816,Tyler,Mahle,2018,.103,3,29,.161,.138,.299,0
641816,Tyler,Mahle,2019,.088,3,34,.114,.118,.232,0
641816,Tyler,Mahle,2021,.055,3,55,.119,.055,.174,0
695578,James,Wood,2024,.264,78,295,.354,.427,.781,9
695578,James,Wood,2025,.256,153,598,.350,.475,.825,31
695578,James,Wood,2026,.255,26,102,.402,.608,1.010,10
678882,Ceddanne,Rafaela,2023,.241,20,83,.281,.386,.667,2
678882,Ceddanne,Rafaela,2024,.246,134,544,.274,.390,.664,15
678882,Ceddanne,Rafaela,2025,.249,136,546,.295,.414,.709,16
678882,Ceddanne,Rafaela,2026,.271,19,70,.354,.357,.711,1
669194,Ryne,Nelson,2025,1.000,1,1,1.000,1.000,2.000,0
666160,Mickey,Moniak,2020,.214,3,14,.389,.214,.603,0
666160,Mickey,Moniak,2021,.091,3,33,.167,.182,.349,1
666160,Mickey,Moniak,2022,.130,6,46,.184,.152,.336,0
666160,Mickey,Moniak,2022,.200,12,60,.226,.417,.643,3
666160,Mickey,Moniak,2022,.170,18,106,.207,.302,.509,3
666160,Mickey,Moniak,2023,.280,87,311,.307,.495,.802,14
666160,Mickey,Moniak,2024,.219,86,392,.266,.380,.646,14
666160,Mickey,Moniak,2025,.270,117,434,.306,.518,.824,24
666160,Mickey,Moniak,2026,.308,20,65,.333,.708,1.041,7
608348,Carson,Kelly,2016,.154,2,13,.214,.231,.445,0
608348,Carson,Kelly,2017,.174,12,69,.240,.217,.457,0
608348,Carson,Kelly,2018,.114,4,35,.205,.114,.319,0
608348,Carson,Kelly,2019,.245,77,314,.348,.478,.826,18
608348,Carson,Kelly,2020,.221,27,122,.264,.385,.649,5
608348,Carson,Kelly,2021,.240,73,304,.343,.411,.754,13
608348,Carson,Kelly,2022,.211,67,317,.282,.334,.616,7
608348,Carson,Kelly,2023,.226,19,84,.283,.298,.581,1
608348,Carson,Kelly,2023,.173,9,52,.271,.269,.540,1
608348,Carson,Kelly,2023,.206,28,136,.278,.287,.565,2
608348,Carson,Kelly,2024,.240,43,179,.325,.391,.716,7
608348,Carson,Kelly,2024,.235,24,102,.291,.343,.634,2
608348,Carson,Kelly,2024,.238,67,281,.313,.374,.687,9
608348,Carson,Kelly,2025,.249,92,369,.333,.428,.761,17
608348,Carson,Kelly,2026,.328,20,61,.438,.492,.930,2
545341,Randal,Grichuk,2014,.245,27,110,.278,.400,.678,3
545341,Randal,Grichuk,2015,.276,89,323,.329,.548,.877,17
545341,Randal,Grichuk,2016,.240,107,446,.289,.480,.769,24
545341,Randal,Grichuk,2017,.238,98,412,.285,.473,.758,22
545341,Randal,Grichuk,2018,.245,104,424,.301,.502,.803,25
545341,Randal,Grichuk,2019,.232,136,586,.280,.457,.737,31
545341,Randal,Grichuk,2020,.273,59,216,.312,.481,.793,12
545341,Randal,Grichuk,2021,.241,123,511,.281,.423,.704,22
545341,Randal,Grichuk,2022,.259,131,506,.299,.425,.724,19
545341,Randal,Grichuk,2023,.308,74,240,.365,.496,.861,8
545341,Randal,Grichuk,2023,.216,42,194,.264,.412,.676,8
545341,Randal,Grichuk,2023,.267,116,434,.321,.459,.780,16
545341,Randal,Grichuk,2024,.291,74,254,.348,.528,.876,12
545341,Randal,Grichuk,2025,.240,42,175,.277,.457,.734,7
545341,Randal,Grichuk,2025,.206,20,97,.267,.299,.566,2
545341,Randal,Grichuk,2025,.228,62,272,.273,.401,.674,9
545341,Randal,Grichuk,2026,.192,5,26,.214,.308,.522,0
687859,Troy,Johnston,2025,.277,31,112,.331,.420,.751,4
687859,Troy,Johnston,2026,.311,23,74,.370,.473,.843,2
679529,Spencer,Torkelson,2022,.203,73,360,.285,.319,.604,8
679529,Spencer,Torkelson,2023,.233,141,606,.313,.446,.759,31
679529,Spencer,Torkelson,2024,.219,75,342,.295,.374,.669,10
679529,Spencer,Torkelson,2025,.240,135,563,.333,.456,.789,31
679529,Spencer,Torkelson,2026,.192,15,78,.330,.308,.638,2
687597,Jordan,Beck,2024,.188,32,170,.245,.276,.521,3
687597,Jordan,Beck,2025,.258,139,539,.317,.416,.733,16
687597,Jordan,Beck,2026,.163,8,49,.208,.265,.473,1
642207,Devin,Williams,2019,.000,0,1,.000,.000,.000,0
642207,Devin,Williams,2021,.000,0,0,.000,.000,.000,0
642207,Devin,Williams,2026,.000,0,0,.000,.000,.000,0
669016,Brandon,Marsh,2021,.254,60,236,.317,.356,.673,2
669016,Brandon,Marsh,2022,.226,66,292,.284,.353,.637,8
669016,Brandon,Marsh,2022,.288,38,132,.319,.455,.774,3
669016,Brandon,Marsh,2022,.245,104,424,.295,.384,.679,11
669016,Brandon,Marsh,2023,.277,112,404,.372,.458,.830,12
669016,Brandon,Marsh,2024,.249,104,418,.328,.419,.747,16
669016,Brandon,Marsh,2025,.280,106,379,.342,.443,.785,11
669016,Brandon,Marsh,2026,.304,24,79,.325,.506,.831,4
686217,Sal,Frelick,2023,.246,47,191,.341,.351,.692,3
686217,Sal,Frelick,2024,.259,123,475,.320,.335,.655,2
686217,Sal,Frelick,2025,.288,152,528,.351,.405,.756,12
686217,Sal,Frelick,2026,.211,16,76,.310,.276,.586,1
807712,Luke,Keaschall,2025,.302,55,182,.382,.445,.827,4
807712,Luke,Keaschall,2026,.213,20,94,.257,.277,.534,1
607481,Aaron,Bummer,2017,.000,0,0,.000,.000,.000,0
607481,Aaron,Bummer,2018,.000,0,0,.000,.000,.000,0
607481,Aaron,Bummer,2019,.000,0,0,.000,.000,.000,0
607481,Aaron,Bummer,2021,.000,0,0,.000,.000,.000,0
607481,Aaron,Bummer,2022,.000,0,0,.000,.000,.000,0
607481,Aaron,Bummer,2023,.000,0,0,.000,.000,.000,0
608566,Germán,Márquez,2016,.000,0,6,.000,.000,.000,0
608566,Germán,Márquez,2017,.178,8,45,.178,.222,.400,0
608566,Germán,Márquez,2018,.300,18,60,.300,.350,.650,1
608566,Germán,Márquez,2019,.229,11,48,.229,.354,.583,0
608566,Germán,Márquez,2021,.264,14,53,.264,.415,.679,1
702332,Caleb,Durbin,2025,.256,114,445,.334,.387,.721,11
702332,Caleb,Durbin,2026,.147,11,75,.238,.213,.451,0
664068,Scott,Kingery,2018,.226,102,452,.267,.338,.605,8
664068,Scott,Kingery,2019,.258,118,458,.315,.474,.789,19
664068,Scott,Kingery,2020,.159,18,113,.228,.283,.511,3
664068,Scott,Kingery,2021,.053,1,19,.053,.053,.106,0
664068,Scott,Kingery,2022,.000,0,0,.000,.000,.000,0
664068,Scott,Kingery,2025,.148,4,27,.207,.185,.392,0
664068,Scott,Kingery,2026,.250,1,4,.250,.250,.500,0
623437,Justin,Topa,2021,.000,0,1,.000,.000,.000,0
623437,Justin,Topa,2023,.000,0,0,.000,.000,.000,0
605400,Aaron,Nola,2015,.087,2,23,.125,.087,.212,0
605400,Aaron,Nola,2016,.033,1,30,.147,.067,.214,0
605400,Aaron,Nola,2017,.083,4,48,.154,.083,.237,0
605400,Aaron,Nola,2018,.048,3,62,.063,.065,.128,0
605400,Aaron,Nola,2019,.119,7,59,.200,.153,.353,0
605400,Aaron,Nola,2020,.000,0,0,.000,.000,.000,0
605400,Aaron,Nola,2021,.143,7,49,.232,.184,.416,0
596001,Jakob,Junis,2017,.000,0,3,.000,.000,.000,0
596001,Jakob,Junis,2018,.000,0,2,.000,.000,.000,0
596001,Jakob,Junis,2019,.000,0,2,.000,.000,.000,0
596001,Jakob,Junis,2021,.000,0,1,.000,.000,.000,0
596001,Jakob,Junis,2023,.000,0,0,.000,.000,.000,0
621366,Ryan,Borucki,2021,.000,0,0,.000,.000,.000,0
663765,Jake,Woodford,2020,.000,0,0,.000,.000,.000,0
663765,Jake,Woodford,2021,.111,2,18,.111,.111,.222,0
621438,Tyrone,Taylor,2019,.400,4,10,.500,.600,1.100,0
621438,Tyrone,Taylor,2020,.237,9,38,.293,.500,.793,2
621438,Tyrone,Taylor,2021,.247,60,243,.321,.457,.778,12
621438,Tyrone,Taylor,2022,.233,87,373,.286,.442,.728,17
621438,Tyrone,Taylor,2023,.234,54,231,.267,.446,.713,10
621438,Tyrone,Taylor,2024,.248,79,319,.299,.401,.700,7
621438,Tyrone,Taylor,2025,.223,69,310,.279,.319,.598,2
621438,Tyrone,Taylor,2026,.212,7,33,.235,.333,.568,1
663586,Austin,Riley,2019,.226,62,274,.279,.471,.750,18
663586,Austin,Riley,2020,.239,45,188,.301,.415,.716,8
663586,Austin,Riley,2021,.303,179,590,.367,.531,.898,33
663586,Austin,Riley,2022,.273,168,615,.349,.528,.877,38
663586,Austin,Riley,2023,.281,179,636,.345,.516,.861,37
663586,Austin,Riley,2024,.256,109,425,.322,.461,.783,19
663586,Austin,Riley,2025,.260,108,416,.309,.428,.737,16
663586,Austin,Riley,2026,.222,22,99,.313,.364,.677,3
457705,Andrew,McCutchen,2009,.286,124,433,.365,.471,.836,12
457705,Andrew,McCutchen,2010,.286,163,570,.365,.449,.814,16
457705,Andrew,McCutchen,2011,.259,148,572,.364,.456,.820,23
457705,Andrew,McCutchen,2012,.327,194,593,.400,.553,.953,31
457705,Andrew,McCutchen,2013,.317,185,583,.404,.508,.912,21
457705,Andrew,McCutchen,2014,.314,172,548,.410,.542,.952,25
457705,Andrew,McCutchen,2015,.292,165,566,.401,.488,.889,23
457705,Andrew,McCutchen,2016,.256,153,598,.336,.430,.766,24
457705,Andrew,McCutchen,2017,.279,159,570,.363,.486,.849,28
457705,Andrew,McCutchen,2018,.255,123,482,.357,.415,.772,15
457705,Andrew,McCutchen,2018,.253,22,87,.421,.471,.892,5
457705,Andrew,McCutchen,2018,.255,145,569,.368,.424,.792,20
457705,Andrew,McCutchen,2019,.256,56,219,.378,.457,.835,10
457705,Andrew,McCutchen,2020,.253,55,217,.324,.433,.757,10
457705,Andrew,McCutchen,2021,.222,107,482,.334,.444,.778,27
457705,Andrew,McCutchen,2022,.237,122,515,.316,.384,.700,17
457705,Andrew,McCutchen,2023,.256,100,390,.378,.397,.775,12
457705,Andrew,McCutchen,2024,.232,104,448,.328,.411,.739,20
457705,Andrew,McCutchen,2025,.239,114,477,.333,.367,.700,13
457705,Andrew,McCutchen,2026,.233,7,30,.273,.400,.673,1
695734,Daylen,Lile,2025,.299,96,321,.347,.498,.845,9
695734,Daylen,Lile,2026,.295,31,105,.351,.448,.799,3
543760,Marcus,Semien,2013,.261,18,69,.268,.406,.674,2
543760,Marcus,Semien,2014,.234,54,231,.300,.372,.672,6
543760,Marcus,Semien,2015,.257,143,556,.310,.405,.715,15
543760,Marcus,Semien,2016,.238,135,568,.300,.435,.735,27
543760,Marcus,Semien,2017,.249,85,342,.325,.398,.723,10
543760,Marcus,Semien,2018,.255,161,632,.318,.388,.706,15
543760,Marcus,Semien,2019,.285,187,657,.369,.522,.891,33
543760,Marcus,Semien,2020,.223,47,211,.305,.374,.679,7
543760,Marcus,Semien,2021,.265,173,652,.334,.538,.872,45
543760,Marcus,Semien,2022,.248,163,657,.304,.429,.733,26
543760,Marcus,Semien,2023,.276,185,670,.348,.478,.826,29
543760,Marcus,Semien,2024,.237,154,650,.308,.391,.699,23
543760,Marcus,Semien,2025,.230,108,470,.305,.364,.669,15
543760,Marcus,Semien,2026,.226,19,84,.290,.310,.600,1
607208,Trea,Turner,2015,.225,9,40,.295,.325,.620,1
607208,Trea,Turner,2016,.342,105,307,.370,.567,.937,13
607208,Trea,Turner,2017,.284,117,412,.338,.451,.789,11
607208,Trea,Turner,2018,.271,180,664,.344,.416,.760,19
607208,Trea,Turner,2019,.298,155,521,.353,.497,.850,19
607208,Trea,Turner,2020,.335,78,233,.394,.588,.982,12
607208,Trea,Turner,2021,.322,125,388,.369,.521,.890,18
607208,Trea,Turner,2021,.338,70,207,.385,.565,.950,10
607208,Trea,Turner,2021,.328,195,595,.375,.536,.911,28
607208,Trea,Turner,2022,.298,194,652,.343,.466,.809,21
607208,Trea,Turner,2023,.266,170,639,.320,.459,.779,26
607208,Trea,Turner,2024,.295,149,505,.338,.469,.807,21
607208,Trea,Turner,2025,.304,179,589,.355,.457,.812,15
607208,Trea,Turner,2026,.225,23,102,.282,.333,.615,2
682998,Corbin,Carroll,2022,.260,27,104,.330,.500,.830,4
682998,Corbin,Carroll,2023,.285,161,565,.362,.506,.868,25
682998,Corbin,Carroll,2024,.231,136,589,.322,.428,.750,22
682998,Corbin,Carroll,2025,.259,146,564,.343,.541,.884,31
682998,Corbin,Carroll,2026,.308,24,78,.409,.603,1.012,3
657656,Ramón,Laureano,2018,.288,45,156,.358,.474,.832,5
657656,Ramón,Laureano,2019,.288,125,434,.340,.521,.861,24
657656,Ramón,Laureano,2020,.213,39,183,.338,.366,.704,6
657656,Ramón,Laureano,2021,.246,84,341,.317,.443,.760,14
657656,Ramón,Laureano,2022,.211,73,346,.287,.376,.663,13
657656,Ramón,Laureano,2023,.213,48,225,.280,.364,.644,6
657656,Ramón,Laureano,2023,.243,33,136,.342,.382,.724,3
657656,Ramón,Laureano,2023,.224,81,361,.304,.371,.675,9
657656,Ramón,Laureano,2024,.143,10,70,.265,.229,.494,1
657656,Ramón,Laureano,2024,.296,64,216,.327,.505,.832,10
657656,Ramón,Laureano,2024,.259,74,286,.311,.437,.748,11
657656,Ramón,Laureano,2025,.290,75,259,.355,.529,.884,15
657656,Ramón,Laureano,2025,.269,49,182,.323,.489,.812,9
657656,Ramón,Laureano,2025,.281,124,441,.342,.512,.854,24
657656,Ramón,Laureano,2026,.253,22,87,.313,.460,.773,4
807799,Masataka,Yoshida,2023,.289,155,537,.338,.445,.783,15
807799,Masataka,Yoshida,2024,.280,106,378,.349,.415,.764,10
807799,Masataka,Yoshida,2025,.266,50,188,.307,.388,.695,4
807799,Masataka,Yoshida,2026,.289,11,38,.438,.368,.806,0
656945,Tanner,Scott,2018,.000,0,0,.000,.000,.000,0
656945,Tanner,Scott,2019,.000,0,0,.000,.000,.000,0
656945,Tanner,Scott,2021,.000,0,0,.000,.000,.000,0
656945,Tanner,Scott,2022,.000,0,0,.000,.000,.000,0
656945,Tanner,Scott,2025,.000,0,0,.000,.000,.000,0
622554,Seranthony,Domínguez,2018,.000,0,1,.500,.000,.500,0
622554,Seranthony,Domínguez,2019,.000,0,1,.000,.000,.000,0
622554,Seranthony,Domínguez,2021,.000,0,0,.000,.000,.000,0
622554,Seranthony,Domínguez,2024,.000,0,0,.000,.000,.000,0
622554,Seranthony,Domínguez,2025,.000,0,0,.000,.000,.000,0
682641,Luis,Matos,2023,.250,57,228,.319,.342,.661,2
682641,Luis,Matos,2024,.213,32,150,.237,.347,.584,5
682641,Luis,Matos,2025,.221,38,172,.266,.424,.690,8
682641,Luis,Matos,2026,.200,4,20,.238,.200,.438,0
519317,Giancarlo,Stanton,2010,.259,93,359,.326,.507,.833,22
519317,Giancarlo,Stanton,2011,.262,135,516,.356,.537,.893,34
519317,Giancarlo,Stanton,2012,.290,130,449,.361,.608,.969,37
519317,Giancarlo,Stanton,2013,.249,106,425,.365,.480,.845,24
519317,Giancarlo,Stanton,2014,.288,155,539,.395,.555,.950,37
519317,Giancarlo,Stanton,2015,.265,74,279,.346,.606,.952,27
519317,Giancarlo,Stanton,2016,.240,99,413,.326,.489,.815,27
519317,Giancarlo,Stanton,2017,.281,168,597,.376,.631,1.007,59
519317,Giancarlo,Stanton,2018,.266,164,617,.343,.509,.852,38
519317,Giancarlo,Stanton,2019,.288,17,59,.403,.492,.895,3
519317,Giancarlo,Stanton,2020,.250,19,76,.387,.500,.887,4
519317,Giancarlo,Stanton,2021,.273,139,510,.354,.516,.870,35
519317,Giancarlo,Stanton,2022,.211,84,398,.297,.462,.759,31
519317,Giancarlo,Stanton,2023,.191,71,371,.275,.420,.695,24
519317,Giancarlo,Stanton,2024,.233,97,417,.298,.475,.773,27
519317,Giancarlo,Stanton,2025,.273,68,249,.350,.594,.944,24
519317,Giancarlo,Stanton,2026,.265,22,83,.315,.446,.761,3
643396,Isiah,Kiner-Falefa,2018,.261,93,356,.325,.357,.682,4
643396,Isiah,Kiner-Falefa,2019,.238,48,202,.299,.322,.621,1
643396,Isiah,Kiner-Falefa,2020,.280,59,211,.329,.370,.699,3
643396,Isiah,Kiner-Falefa,2021,.271,172,635,.312,.357,.669,8
643396,Isiah,Kiner-Falefa,2022,.261,126,483,.314,.327,.641,4
643396,Isiah,Kiner-Falefa,2023,.242,79,326,.306,.340,.646,6
643396,Isiah,Kiner-Falefa,2024,.292,75,257,.338,.420,.758,7
643396,Isiah,Kiner-Falefa,2024,.240,50,208,.265,.322,.587,1
643396,Isiah,Kiner-Falefa,2024,.269,125,465,.306,.376,.682,8
643396,Isiah,Kiner-Falefa,2025,.264,106,401,.300,.332,.632,1
643396,Isiah,Kiner-Falefa,2025,.233,7,30,.258,.367,.625,1
643396,Isiah,Kiner-Falefa,2025,.262,113,431,.297,.334,.631,2
643396,Isiah,Kiner-Falefa,2026,.179,5,28,.233,.179,.412,0
543309,Kyle,Higashioka,2017,.000,0,18,.100,.000,.100,0
543309,Kyle,Higashioka,2018,.167,12,72,.241,.319,.560,3
543309,Kyle,Higashioka,2019,.214,12,56,.211,.464,.675,3
543309,Kyle,Higashioka,2020,.250,12,48,.250,.521,.771,4
543309,Kyle,Higashioka,2021,.181,35,193,.246,.389,.635,10
543309,Kyle,Higashioka,2022,.227,52,229,.264,.389,.653,10
543309,Kyle,Higashioka,2023,.236,57,242,.274,.413,.687,10
543309,Kyle,Higashioka,2024,.220,54,246,.263,.476,.739,17
543309,Kyle,Higashioka,2025,.241,73,303,.291,.403,.694,11
543309,Kyle,Higashioka,2026,.242,8,33,.342,.364,.706,1
694374,Tim,Tawa,2025,.201,40,199,.274,.347,.621,7
694374,Tim,Tawa,2026,.139,5,36,.238,.194,.432,0
683409,Angel,Chivilli,2025,.000,0,0,.000,.000,.000,0
625643,Reynaldo,López,2016,.083,1,12,.083,.083,.166,0
625643,Reynaldo,López,2018,.000,0,1,.000,.000,.000,0
625643,Reynaldo,López,2019,.000,0,4,.000,.000,.000,0
625643,Reynaldo,López,2021,.000,0,0,.000,.000,.000,0
625643,Reynaldo,López,2022,.000,0,0,.000,.000,.000,0
663968,Jake,Mangum,2025,.296,120,405,.330,.368,.698,3
663968,Jake,Mangum,2026,.294,15,51,.357,.333,.690,0
688642,Zach,Agnos,2025,.000,0,0,.000,.000,.000,0
681546,James,Outman,2022,.462,6,13,.563,.846,1.409,1
681546,James,Outman,2023,.248,120,483,.353,.437,.790,23
681546,James,Outman,2024,.147,20,136,.256,.265,.521,4
681546,James,Outman,2025,.103,4,39,.205,.282,.487,2
681546,James,Outman,2025,.147,14,95,.221,.337,.558,4
681546,James,Outman,2025,.134,18,134,.216,.321,.537,6
681546,James,Outman,2026,.091,2,22,.167,.136,.303,0
606303,Joel,Payamps,2019,.000,0,0,.000,.000,.000,0
606303,Joel,Payamps,2021,.000,0,0,.000,.000,.000,0
606303,Joel,Payamps,2021,.000,0,0,.000,.000,.000,0
606303,Joel,Payamps,2021,.000,0,0,.000,.000,.000,0
606303,Joel,Payamps,2022,.000,0,0,.000,.000,.000,0
606303,Joel,Payamps,2022,.000,0,0,.000,.000,.000,0
606303,Joel,Payamps,2022,.000,0,0,.000,.000,.000,0
606303,Joel,Payamps,2024,.000,0,0,.000,.000,.000,0
624133,Ranger,Suarez,2018,.167,1,6,.167,.500,.667,0
624133,Ranger,Suarez,2019,.250,1,4,.250,.250,.500,0
624133,Ranger,Suarez,2021,.188,3,16,.278,.313,.591,0
669373,Tarik,Skubal,2021,.000,0,2,.000,.000,.000,0
596115,Trevor,Story,2016,.272,101,372,.341,.567,.908,27
596115,Trevor,Story,2017,.239,120,503,.308,.457,.765,24
596115,Trevor,Story,2018,.291,174,598,.348,.567,.915,37
596115,Trevor,Story,2019,.294,173,588,.363,.554,.917,35
596115,Trevor,Story,2020,.289,68,235,.355,.519,.874,11
596115,Trevor,Story,2021,.251,132,526,.329,.471,.800,24
596115,Trevor,Story,2022,.238,85,357,.303,.434,.737,16
596115,Trevor,Story,2023,.203,32,158,.250,.316,.566,3
596115,Trevor,Story,2024,.255,24,94,.340,.394,.734,2
596115,Trevor,Story,2025,.263,161,612,.308,.433,.741,25
596115,Trevor,Story,2026,.192,19,99,.226,.303,.529,2
683766,Christian,Koss,2025,.264,46,174,.309,.368,.677,3
683766,Christian,Koss,2026,.143,1,7,.143,.286,.429,0
696285,Jacob,Young,2023,.252,27,107,.322,.336,.658,0
696285,Jacob,Young,2024,.256,120,468,.316,.331,.647,3
696285,Jacob,Young,2025,.231,75,324,.296,.287,.583,2
696285,Jacob,Young,2026,.250,20,80,.286,.375,.661,2
641680,Jonah,Heim,2020,.211,8,38,.268,.211,.479,0
641680,Jonah,Heim,2021,.196,52,265,.239,.358,.597,10
641680,Jonah,Heim,2022,.227,92,406,.298,.399,.697,16
641680,Jonah,Heim,2023,.258,118,457,.317,.438,.755,18
641680,Jonah,Heim,2024,.220,101,459,.267,.336,.603,13
641680,Jonah,Heim,2025,.213,84,395,.271,.332,.603,11
641680,Jonah,Heim,2026,.233,7,30,.324,.333,.657,0
624424,Michael,Conforto,2015,.270,47,174,.335,.506,.841,9
624424,Michael,Conforto,2016,.220,67,304,.310,.414,.724,12
624424,Michael,Conforto,2017,.279,104,373,.384,.555,.939,27
624424,Michael,Conforto,2018,.243,132,543,.350,.448,.798,28
624424,Michael,Conforto,2019,.257,141,549,.363,.494,.857,33
624424,Michael,Conforto,2020,.322,65,202,.412,.515,.927,9
624424,Michael,Conforto,2021,.232,94,406,.344,.384,.728,14
624424,Michael,Conforto,2023,.239,97,406,.334,.384,.718,15
624424,Michael,Conforto,2024,.237,104,438,.309,.450,.759,20
624424,Michael,Conforto,2025,.199,83,418,.305,.333,.638,12
624424,Michael,Conforto,2026,.304,7,23,.452,.435,.887,0
672275,Patrick,Bailey,2023,.233,76,326,.285,.359,.644,7
672275,Patrick,Bailey,2024,.234,94,401,.298,.339,.637,8
672275,Patrick,Bailey,2025,.222,91,409,.277,.325,.602,6
672275,Patrick,Bailey,2026,.155,9,58,.222,.207,.429,1
