id,name,season,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
445276,Kenley Jansen,2010,22,25,0,15,25,2,3,0,0,41,15,1,12,1,.130,92,.259,.163,.422,0,5,1.000,.000,1,485,0.67,27.0,1,0,4,4,4,0,2,1.00,109,81,25,0,0,296,.610,1,0,1,0,15,0.60,1.000,17.96,8,2.73,13.67,5.00,4.00,0.67,0.00,6,3,0,1,0
445276,Kenley Jansen,2011,23,51,0,19,45,17,4,0,3,96,26,0,30,2,.159,189,.266,.228,.494,0,7,1.000,.000,0,982,2.85,53.2,2,1,5,6,9,1,17,1.04,218,161,51,0,0,630,.640,2,2,0,0,43,0.42,.667,18.30,13,3.69,16.10,4.36,5.03,2.85,0.50,21,1,0,0,1
445276,Kenley Jansen,2012,24,65,0,32,63,18,7,2,6,99,22,1,33,3,.146,226,.230,.274,.504,0,5,1.000,.000,1,1051,2.35,65.0,5,3,25,32,8,7,17,0.85,252,195,65,0,0,704,.670,3,0,3,0,62,0.51,.625,16.17,40,4.50,13.71,3.05,4.57,2.49,0.83,12,4,0,0,1
445276,Kenley Jansen,2013,25,75,0,47,65,16,6,1,6,111,18,1,48,3,.177,271,.236,.273,.509,2,7,.778,.222,5,1245,1.88,76.2,4,3,28,32,16,4,16,0.86,292,230,75,0,0,852,.680,3,0,2,0,74,0.72,.571,16.24,45,6.17,13.03,2.11,5.63,1.88,0.70,14,2,0,0,0
445276,Kenley Jansen,2014,26,68,0,36,57,20,10,1,5,101,19,2,55,0,.224,246,.277,.333,.610,2,6,.750,.250,1,1061,2.76,65.1,2,3,44,49,0,5,20,1.13,268,196,68,0,0,744,.700,0,0,2,0,82,0.63,.400,16.24,57,5.32,13.91,2.62,7.58,2.76,0.69,13,5,0,1,2
445276,Kenley Jansen,2015,27,54,0,26,51,14,5,0,6,80,8,0,33,2,.176,188,.215,.298,.513,0,5,1.000,.000,0,795,2.41,52.1,2,1,36,38,1,2,14,0.78,200,157,54,0,0,576,.720,2,0,0,0,56,0.51,.667,15.19,50,10.00,13.76,1.38,5.68,2.41,1.03,11,6,0,0,2
445276,Kenley Jansen,2016,28,71,0,36,63,14,8,2,4,104,11,2,35,2,.150,234,.194,.252,.446,1,4,.800,.200,1,1002,1.83,68.2,3,2,47,53,0,6,14,0.67,251,206,71,0,0,724,.720,2,0,1,0,59,0.57,.600,14.59,63,9.45,13.63,1.44,4.59,1.83,0.52,14,1,0,3,1
445276,Kenley Jansen,2017,29,65,0,40,55,11,6,1,5,109,7,0,44,2,.177,248,.206,.270,.476,0,11,1.000,.000,3,1012,1.32,68.1,5,0,41,42,1,1,10,0.75,258,205,65,0,0,745,.740,2,1,2,0,67,0.73,1.000,14.81,57,15.57,14.36,0.92,5.80,1.45,0.66,20,4,1,0,0
445276,Kenley Jansen,2018,30,69,0,57,77,28,8,1,13,82,17,1,54,2,.201,269,.253,.383,.636,0,11,1.000,.000,2,1141,3.01,71.2,1,5,38,42,0,4,24,0.99,289,215,69,0,0,775,.680,2,2,0,1,103,0.74,.167,15.92,59,4.82,10.30,2.13,6.78,3.52,1.63,12,3,0,0,1
445276,Kenley Jansen,2019,31,62,0,44,68,28,12,1,9,80,16,0,51,4,.213,240,.270,.383,.653,0,13,1.000,.000,3,1068,3.71,63.0,5,3,33,41,0,8,26,1.06,263,189,62,0,0,741,.690,4,3,2,0,92,0.65,.625,16.95,51,5.00,11.43,2.29,7.29,4.00,1.29,15,5,0,0,3
445276,Kenley Jansen,2020,32,27,0,11,27,11,3,0,2,33,9,0,19,3,.211,90,.304,.311,.615,0,2,1.000,.000,0,446,3.33,24.1,3,1,11,13,0,2,9,1.15,102,73,27,0,0,301,.670,3,0,0,0,28,0.41,.750,18.33,24,3.67,12.21,3.33,7.03,4.07,0.74,7,0,0,0,0
445276,Kenley Jansen,2021,33,69,0,49,68,21,7,0,4,86,36,4,36,2,.153,236,.268,.233,.501,0,10,1.000,.000,4,1071,2.22,69.0,4,4,38,43,0,5,17,1.04,278,207,69,0,0,713,.670,2,2,4,0,55,0.72,.500,15.52,52,2.39,11.22,4.70,4.70,2.74,0.52,16,2,1,1,2
445276,Kenley Jansen,2022,34,65,0,34,72,25,6,3,8,85,22,3,45,2,.192,234,.265,.346,.611,2,10,.833,.167,0,1006,3.38,64.0,5,2,41,48,0,7,24,1.05,260,192,65,0,0,694,.690,2,1,1,0,81,0.47,.714,15.72,54,3.86,11.95,3.09,6.33,3.52,1.13,4,3,0,0,2
445276,Kenley Jansen,2023,35,51,0,20,57,21,9,0,5,52,17,1,40,2,.237,169,.314,.379,.693,4,13,.765,.235,0,721,3.63,44.2,3,6,29,33,0,4,18,1.28,188,134,51,0,0,490,.680,2,2,1,0,64,0.35,.333,16.14,42,3.06,10.48,3.43,8.06,4.23,1.01,6,1,0,0,0
445276,Kenley Jansen,2024,36,54,0,33,64,20,9,0,4,62,20,2,38,1,.196,194,.271,.304,.575,3,10,.769,.231,1,801,3.29,54.2,4,2,27,31,0,4,20,1.06,218,164,54,0,0,538,.670,1,2,2,0,59,0.52,.667,14.65,38,3.10,10.21,3.29,6.26,3.29,0.66,6,0,0,0,3
445276,Kenley Jansen,2025,37,62,0,37,83,18,5,1,8,57,19,2,37,1,.175,212,.245,.321,.566,0,13,1.000,.000,3,869,2.59,59.0,5,4,29,30,0,1,17,0.95,234,177,62,0,0,605,.700,1,3,0,0,68,0.45,.556,14.73,47,3.00,8.69,2.90,5.64,2.75,1.22,7,2,0,1,1
445276,Kenley Jansen,2026,38,10,0,4,9,5,0,0,3,9,4,0,8,0,.267,30,.353,.567,.920,0,2,1.000,.000,0,149,6.14,7.1,0,2,6,9,0,3,5,1.64,34,22,10,0,0,97,.650,0,1,0,0,17,0.44,.000,20.32,10,2.25,11.05,4.91,9.82,6.14,3.68,2,2,0,0,0
518886,Craig Kimbrel,2010,22,21,0,5,18,2,2,0,0,40,16,1,9,0,.125,72,.284,.153,.437,0,3,1.000,.000,1,384,0.44,20.2,4,0,1,1,2,0,1,1.21,88,62,21,0,0,224,.580,0,0,4,0,11,0.28,1.000,18.58,7,2.50,17.42,6.97,3.92,0.87,0.00,3,1,0,0,0
518886,Craig Kimbrel,2011,23,79,0,42,56,19,4,1,3,127,32,1,48,1,.178,270,.266,.233,.499,3,1,.250,.750,4,1314,2.10,77.0,4,3,46,54,0,8,18,1.04,306,231,79,0,0,843,.640,1,0,4,1,63,0.75,.571,17.06,64,3.97,14.84,3.74,5.61,2.22,0.35,4,0,0,1,2
518886,Craig Kimbrel,2012,24,63,0,38,34,7,1,0,3,116,14,0,27,2,.126,215,.186,.172,.358,1,8,.889,.111,3,936,1.01,62.2,3,1,42,45,0,3,7,0.65,231,188,63,0,0,661,.710,2,0,5,0,37,1.12,.750,14.94,56,8.29,16.66,2.01,3.88,1.01,0.43,4,0,0,0,0
518886,Craig Kimbrel,2013,25,68,0,51,47,10,7,0,4,98,20,2,39,3,.166,235,.240,.247,.487,2,3,.600,.400,3,1039,1.21,67.0,4,3,50,54,0,4,9,0.88,258,201,68,0,0,668,.640,3,0,3,0,58,1.09,.571,15.51,60,4.90,13.16,2.69,5.24,1.34,0.54,3,1,0,0,0
518886,Craig Kimbrel,2014,26,63,0,41,49,13,4,0,2,95,26,0,30,2,.142,212,.242,.189,.431,1,5,.833,.167,3,1047,1.61,61.2,0,3,47,51,0,4,11,0.91,244,185,63,0,0,679,.650,2,0,6,0,40,0.84,.000,16.98,54,3.65,13.86,3.79,4.38,1.90,0.29,14,2,1,3,0
518886,Craig Kimbrel,2015,27,61,0,47,42,19,6,1,6,87,22,1,40,1,.185,216,.264,.306,.570,1,8,.889,.111,4,1008,2.58,59.1,4,2,39,43,0,4,17,1.04,239,178,61,0,0,636,.630,1,0,4,0,66,1.12,.667,16.99,53,3.95,13.20,3.34,6.07,2.88,0.91,5,1,0,0,0
518886,Craig Kimbrel,2016,28,57,0,25,50,22,7,0,4,83,30,0,28,4,.152,184,.283,.255,.538,0,2,1.000,.000,3,935,3.40,53.0,2,6,31,33,1,2,20,1.09,220,159,57,0,0,570,.610,4,0,6,0,47,0.50,.250,17.64,47,2.77,14.09,5.09,4.75,3.74,0.68,15,4,0,1,1
518886,Craig Kimbrel,2017,29,67,0,31,46,11,6,0,6,126,14,0,33,4,.140,235,.202,.243,.445,6,4,.400,.600,1,1148,1.43,69.0,5,0,35,39,1,4,11,0.68,254,207,67,0,0,784,.680,4,0,5,1,57,0.67,1.000,16.64,51,9.00,16.43,1.83,4.30,1.43,0.78,13,1,0,1,0
518886,Craig Kimbrel,2018,30,63,0,31,56,19,9,2,7,96,31,0,31,2,.146,213,.260,.305,.565,0,4,1.000,.000,2,1111,2.74,62.1,5,1,42,47,0,5,19,0.99,247,187,63,0,0,691,.620,2,0,7,0,65,0.55,.833,17.82,57,3.10,13.86,4.48,4.48,2.74,1.01,16,5,0,1,0
518886,Craig Kimbrel,2019,31,23,0,12,19,15,5,0,9,30,12,0,21,2,.259,81,.365,.654,1.019,2,2,.500,.500,0,392,6.53,20.2,0,4,13,16,0,3,15,1.60,96,62,23,0,0,241,.610,2,0,0,0,53,0.63,.000,18.97,17,2.50,13.06,5.23,9.15,6.53,3.92,0,0,0,0,1
518886,Craig Kimbrel,2020,32,18,0,7,10,9,1,1,2,28,12,1,10,2,.182,55,.348,.345,.693,0,2,1.000,.000,0,300,5.28,15.1,0,1,2,3,3,1,9,1.43,69,46,18,0,0,179,.600,2,0,4,1,19,0.70,.000,19.57,11,2.33,16.43,7.04,5.87,5.28,1.17,1,0,0,0,0
518886,Craig Kimbrel,2021,33,39,0,17,30,6,2,0,1,64,13,0,13,0,.106,123,.190,.146,.336,0,1,1.000,.000,1,600,0.49,36.2,2,3,23,25,0,2,2,0.71,137,110,39,0,0,387,.650,0,1,3,0,18,0.57,.400,16.36,35,4.92,15.71,3.19,3.19,1.47,0.25,14,0,0,0,1
518886,Craig Kimbrel,2021,33,24,0,9,22,13,3,1,5,36,10,1,18,3,.217,83,.316,.458,.774,1,5,.833,.167,1,408,5.09,23.0,2,2,1,4,6,3,13,1.22,98,69,24,0,0,248,.610,3,0,5,0,38,0.41,.500,17.74,8,3.60,14.09,3.91,7.04,5.09,1.96,1,1,0,0,2
518886,Craig Kimbrel,2021,33,63,0,26,52,19,5,1,6,100,23,1,31,3,.150,206,.243,.272,.515,1,6,.857,.143,2,1008,2.26,59.2,4,5,24,29,6,5,15,0.91,235,179,63,0,0,635,.630,3,1,8,0,56,0.50,.444,16.89,43,4.35,15.08,3.47,4.68,2.87,0.91,15,1,0,0,3
518886,Craig Kimbrel,2022,34,63,0,46,58,31,14,1,4,72,28,2,51,5,.227,225,.324,.351,.675,1,3,.750,.250,4,1077,3.75,60.0,6,7,22,27,2,5,25,1.32,260,180,63,0,0,672,.620,5,1,7,0,79,0.79,.462,17.95,47,2.57,10.80,4.20,7.65,4.65,0.60,3,1,0,1,1
518886,Craig Kimbrel,2023,35,71,0,39,69,28,8,0,10,94,28,1,44,4,.181,243,.273,.337,.610,0,12,1.000,.000,3,1122,3.26,69.0,8,6,23,28,7,5,25,1.04,278,207,71,0,0,727,.650,4,2,4,0,82,0.57,.571,16.26,45,3.36,12.26,3.65,5.74,3.65,1.30,1,1,0,0,3
518886,Craig Kimbrel,2024,36,57,0,32,51,35,7,1,7,73,31,1,40,5,.208,192,.329,.365,.694,1,15,.938,.063,0,963,5.33,52.1,7,5,23,29,4,6,31,1.36,232,157,57,0,0,586,.610,5,1,3,0,70,0.63,.583,18.40,39,2.35,12.55,5.33,6.88,6.02,1.20,2,0,0,1,3
518886,Craig Kimbrel,2025,37,1,0,0,0,0,0,0,0,1,1,0,1,0,.500,2,.667,.500,1.167,1,0,.000,1.000,0,14,0.00,1.0,0,0,0,0,0,0,0,2.00,3,3,1,0,0,6,.430,0,0,0,1,1,-.--,.---,14.00,0,1.00,9.00,9.00,9.00,0.00,0.00,0,0,0,0,0
518886,Craig Kimbrel,2025,37,13,0,4,11,4,0,0,2,16,6,0,9,0,.225,40,.326,.375,.701,2,4,.667,.333,0,216,2.45,11.0,0,1,0,0,2,0,3,1.36,46,33,13,0,0,124,.570,0,0,0,0,15,0.36,.000,19.64,5,2.67,13.09,4.91,7.36,3.27,1.64,1,0,0,0,0
518886,Craig Kimbrel,2025,37,14,0,4,11,4,0,0,2,17,7,0,10,0,.238,42,.347,.381,.728,3,4,.571,.429,0,230,2.25,12.0,0,1,0,0,2,0,3,1.42,49,36,14,0,0,130,.570,0,0,0,1,16,0.36,.000,19.17,5,2.43,12.75,5.25,7.50,3.00,1.50,1,0,0,0,0
518886,Craig Kimbrel,2026,38,6,0,2,5,4,0,0,0,7,2,0,5,0,.278,18,.333,.278,.611,1,0,.000,1.000,1,78,5.06,5.1,0,1,0,0,0,0,3,1.31,21,16,6,0,0,49,.630,0,0,1,0,5,0.40,.000,14.63,3,3.50,11.81,3.38,8.44,6.75,0.00,0,0,0,0,1
552640,Andrew Kittredge,2017,27,15,0,16,17,4,3,0,2,14,6,1,13,0,.220,59,.292,.373,.665,0,0,.---,.---,1,245,1.76,15.1,0,1,0,0,1,0,3,1.24,66,46,15,0,0,164,.670,0,0,1,0,22,0.94,.000,15.98,2,2.33,8.22,3.52,7.63,2.35,1.17,4,0,0,1,0
552640,Andrew Kittredge,2018,28,33,3,45,34,34,12,1,7,30,17,5,54,1,.338,160,.400,.556,.956,0,0,.---,.---,5,640,7.75,38.1,3,2,0,0,1,0,33,1.85,181,115,33,0,0,411,.640,1,0,1,0,89,1.32,.600,16.70,4,1.76,7.04,3.99,12.68,7.98,1.64,18,7,0,1,2
552640,Andrew Kittredge,2019,29,37,7,54,33,25,5,1,7,58,12,0,51,2,.263,194,.310,.407,.717,2,1,.333,.667,2,818,4.17,49.2,1,0,0,0,3,0,23,1.27,210,149,37,0,0,558,.680,2,0,2,0,79,1.64,1.000,16.47,10,4.83,10.51,2.17,9.24,4.53,1.27,8,3,0,0,2
552640,Andrew Kittredge,2020,30,8,1,12,6,2,2,0,0,3,2,0,8,0,.276,29,.323,.345,.668,0,1,1.000,.000,3,115,2.25,8.0,0,0,1,1,2,0,2,1.25,31,24,8,0,0,81,.700,0,0,0,0,10,2.00,.---,14.38,1,1.50,3.38,2.25,9.00,2.25,0.00,6,3,0,0,0
552640,Andrew Kittredge,2021,31,57,4,80,52,21,11,0,7,77,15,5,55,3,.210,262,.260,.332,.592,1,4,.800,.200,4,982,1.88,71.2,9,3,8,9,7,1,15,0.98,282,215,57,0,0,691,.700,3,0,5,0,87,1.54,.750,13.70,15,5.13,9.67,1.88,6.91,2.64,0.88,28,15,0,1,1
552640,Andrew Kittredge,2022,32,17,0,23,21,7,3,0,4,14,2,0,15,0,.205,73,.227,.411,.638,0,0,.---,.---,2,233,3.15,20.0,3,1,5,8,0,3,7,0.85,75,60,17,0,0,163,.700,0,0,0,0,30,1.10,.750,11.65,9,7.00,6.30,0.90,6.75,3.15,1.80,3,0,0,0,0
552640,Andrew Kittredge,2023,33,14,0,12,13,4,3,0,1,10,2,0,12,1,.255,47,.300,.383,.683,0,1,1.000,.000,0,186,3.09,11.2,2,0,1,1,1,0,4,1.20,50,35,14,0,0,133,.720,1,0,0,0,18,0.92,1.000,15.94,6,5.00,7.71,1.54,9.26,3.09,0.77,3,2,0,0,0
552640,Andrew Kittredge,2024,34,74,0,73,67,26,12,1,10,67,20,2,60,0,.228,263,.280,.395,.675,0,11,1.000,.000,6,1029,2.80,70.2,5,5,1,8,37,7,22,1.13,287,212,74,0,0,712,.690,0,0,0,0,104,1.09,.500,14.56,4,3.35,8.53,2.55,7.64,3.31,1.27,27,14,0,1,3
552640,Andrew Kittredge,2025,35,31,0,31,29,13,3,2,4,32,8,1,26,0,.222,117,.270,.385,.655,0,4,1.000,.000,3,446,3.45,31.1,2,2,0,0,7,0,12,1.09,126,94,31,0,0,311,.700,0,0,1,0,45,1.07,.500,14.23,9,4.00,9.19,2.30,7.47,3.73,1.15,6,2,0,0,1
552640,Andrew Kittredge,2025,35,23,0,22,10,9,3,0,3,32,3,0,15,0,.195,77,.222,.351,.573,0,4,1.000,.000,2,322,3.32,21.2,2,1,5,6,8,1,8,0.83,82,65,23,0,0,228,.710,0,0,0,0,27,2.20,.667,14.86,8,10.67,13.29,1.25,6.23,3.74,1.25,4,2,0,1,1
552640,Andrew Kittredge,2025,35,54,0,53,39,22,6,2,7,64,11,1,41,0,.211,194,.251,.371,.622,0,8,1.000,.000,5,768,3.40,53.0,4,3,5,6,15,1,20,0.98,208,159,54,0,0,539,.700,0,0,1,0,72,1.36,.571,14.49,17,5.82,10.87,1.87,6.96,3.74,1.19,10,4,0,1,2
552640,Andrew Kittredge,2026,36,3,0,3,2,0,1,0,0,4,1,1,2,0,.182,11,.250,.273,.523,0,0,.---,.---,0,54,0.00,3.0,0,0,0,0,1,0,0,1.00,12,9,3,0,0,36,.670,0,0,0,0,3,1.50,.---,18.00,1,4.00,12.00,3.00,6.00,0.00,0.00,0,0,0,0,0
573009,Joe Mantiply,2016,25,5,0,3,2,5,1,0,1,2,2,1,7,0,.538,13,.600,.846,1.446,0,1,1.000,.000,1,64,16.88,2.2,0,0,0,0,0,0,5,3.38,16,8,5,0,0,35,.550,0,0,0,0,11,1.50,.---,24.00,3,1.00,6.75,6.75,23.63,16.88,3.38,2,0,0,1,0
573009,Joe Mantiply,2019,28,1,0,6,1,3,0,1,1,2,2,0,3,0,.250,12,.357,.667,1.024,0,0,.---,.---,0,52,9.00,3.0,1,0,0,0,0,0,3,1.67,14,9,1,0,0,37,.710,0,0,0,0,8,6.00,1.000,17.33,0,1.00,6.00,6.00,9.00,9.00,3.00,0,0,0,0,0
573009,Joe Mantiply,2020,29,4,0,3,3,4,1,0,0,2,4,0,3,0,.273,11,.467,.364,.831,0,0,.---,.---,0,57,15.43,2.1,0,0,0,0,0,0,4,3.00,15,7,4,0,0,35,.610,0,0,0,0,4,1.00,.---,24.43,1,0.50,7.71,15.43,11.57,15.43,0.00,1,0,0,0,0
573009,Joe Mantiply,2021,30,57,0,41,35,24,11,5,1,38,17,3,45,1,.292,154,.358,.448,.806,5,1,.167,.833,6,621,3.40,39.2,0,3,0,2,11,2,15,1.56,177,119,57,0,0,424,.680,1,0,2,1,69,1.17,.000,15.66,7,2.24,8.62,3.86,10.21,5.45,0.23,50,10,0,1,4
573009,Joe Mantiply,2022,31,69,0,66,48,22,6,0,6,61,6,0,59,3,.255,231,.281,.359,.640,0,2,1.000,.000,5,861,2.85,60.0,2,5,2,8,22,6,19,1.08,243,180,69,0,0,614,.710,3,1,3,0,83,1.38,.286,14.35,9,10.17,9.15,0.90,8.85,3.30,0.90,35,16,0,1,2
573009,Joe Mantiply,2023,32,35,3,52,33,22,9,2,4,28,9,1,35,0,.236,148,.280,.405,.685,0,3,1.000,.000,4,571,4.62,39.0,2,2,0,0,1,0,20,1.13,157,117,35,0,0,383,.670,0,0,1,0,60,1.58,.500,14.64,9,3.11,6.46,2.08,8.08,5.08,0.92,18,4,0,0,0
573009,Joe Mantiply,2024,33,75,2,72,48,27,14,4,1,53,18,7,52,0,.231,225,.288,.342,.630,1,7,.875,.125,6,867,3.92,59.2,6,2,1,2,16,1,26,1.17,243,179,75,0,0,588,.680,0,1,3,0,77,1.50,.750,14.53,8,2.94,7.99,2.72,7.84,4.07,0.15,38,11,0,0,0
573009,Joe Mantiply,2025,34,10,0,13,7,17,4,0,5,8,3,1,26,1,.481,54,.517,.833,1.350,1,1,.500,.500,0,192,15.83,9.2,0,1,0,1,0,1,17,3.00,58,29,10,0,0,131,.680,1,0,0,1,45,1.86,.000,19.86,4,2.67,7.45,2.79,24.21,15.83,4.66,2,1,0,0,0
573009,Joe Mantiply,2026,35,10,0,11,5,4,2,0,1,16,3,0,12,1,.286,42,.348,.405,.753,0,1,1.000,.000,1,167,3.27,11.0,1,0,0,0,0,0,4,1.36,48,33,10,0,0,116,.690,1,0,0,0,17,2.20,1.000,15.18,2,5.33,13.09,2.45,9.82,3.27,0.82,8,3,0,2,0
592773,Ryne Stanek,2017,25,21,0,10,18,13,4,0,6,29,12,2,26,0,.317,82,.400,.585,.985,1,4,.800,.200,1,423,5.85,20.0,0,0,0,1,4,1,13,1.90,95,60,21,0,0,259,.610,0,0,4,0,48,0.56,.---,21.15,4,2.42,13.05,5.40,11.70,5.85,2.70,11,5,0,0,1
592773,Ryne Stanek,2018,26,59,29,38,71,23,9,1,8,81,27,1,45,1,.191,235,.278,.340,.618,3,4,.571,.429,5,1081,2.98,66.1,2,3,0,0,9,0,22,1.09,263,199,59,0,0,671,.620,1,0,5,1,80,0.54,.400,16.30,10,3.00,10.99,3.66,6.11,3.12,1.09,17,6,0,0,0
592773,Ryne Stanek,2019,27,41,27,36,67,24,10,1,7,61,20,1,44,0,.214,206,.281,.374,.655,0,4,1.000,.000,2,892,3.40,55.2,0,2,0,0,2,0,21,1.15,228,167,41,0,0,554,.620,0,0,2,0,77,0.54,.000,16.02,3,3.05,9.86,3.23,7.11,3.88,1.13,7,4,0,0,2
592773,Ryne Stanek,2019,27,22,0,13,22,15,3,0,4,28,19,2,17,0,.215,79,.364,.405,.769,2,2,.500,.500,0,408,5.48,21.1,0,2,1,5,5,4,13,1.69,99,64,22,0,0,240,.590,0,0,3,0,32,0.59,.000,19.13,9,1.47,11.81,8.02,7.17,6.33,1.69,8,4,0,0,1
592773,Ryne Stanek,2019,27,63,27,49,89,39,13,1,11,89,39,3,61,0,.214,285,.306,.382,.688,2,6,.750,.250,2,1300,3.97,77.0,0,4,1,5,7,4,34,1.30,327,231,63,0,0,794,.610,0,0,5,0,109,0.55,.000,16.88,12,2.28,10.40,4.56,7.13,4.56,1.29,15,8,0,0,3
592773,Ryne Stanek,2020,28,9,0,6,12,8,1,0,3,11,8,1,11,0,.275,40,.396,.525,.921,0,0,.---,.---,1,189,7.20,10.0,0,0,0,0,0,0,8,1.90,48,30,9,0,0,110,.580,0,0,0,0,21,0.50,.---,18.90,3,1.38,9.90,7.20,9.90,7.20,2.70,2,0,0,0,0
592773,Ryne Stanek,2021,29,72,0,41,78,32,7,0,8,83,37,3,46,5,.186,247,.303,.312,.615,0,3,1.000,.000,4,1166,3.42,68.1,3,5,2,4,21,2,26,1.21,290,205,72,0,0,714,.610,5,0,6,0,77,0.53,.375,17.06,13,2.24,10.93,4.87,6.06,4.21,1.05,16,3,0,0,1
592773,Ryne Stanek,2022,30,59,0,38,57,8,7,0,2,62,31,1,36,0,.188,191,.299,.257,.556,2,4,.667,.333,5,895,1.15,54.2,2,1,1,5,17,4,7,1.23,224,164,59,0,0,541,.600,0,0,4,0,49,0.67,.667,16.37,10,2.00,10.21,5.10,5.93,1.32,0.33,22,9,0,0,2
592773,Ryne Stanek,2023,31,55,0,30,68,24,8,0,8,51,21,1,42,1,.221,190,.300,.389,.689,0,2,1.000,.000,3,864,4.09,50.2,3,1,0,1,3,1,23,1.24,213,152,55,0,0,544,.630,1,1,2,0,74,0.44,.750,17.05,15,2.43,9.06,3.73,7.46,4.26,1.42,18,4,0,0,1
592773,Ryne Stanek,2024,32,46,0,27,47,21,3,2,5,44,17,2,35,2,.230,152,.314,.375,.689,0,1,1.000,.000,2,694,4.38,39.0,6,3,7,11,15,4,19,1.33,172,117,46,0,0,451,.650,2,0,1,0,57,0.57,.667,17.79,12,2.59,10.15,3.92,8.08,4.85,1.15,14,6,0,0,1
592773,Ryne Stanek,2024,32,17,0,8,16,11,3,0,3,23,8,0,13,1,.217,60,.319,.417,.736,0,1,1.000,.000,3,283,6.06,16.1,1,0,0,0,2,0,11,1.29,69,49,17,0,0,179,.630,1,0,2,0,25,0.50,1.000,17.33,2,2.88,12.67,4.41,7.16,6.06,1.65,1,1,0,0,0
592773,Ryne Stanek,2024,32,63,0,35,63,32,6,2,8,67,25,2,48,3,.226,212,.315,.387,.702,0,2,1.000,.000,5,977,4.88,55.1,7,3,7,11,17,4,30,1.32,241,166,63,0,0,630,.640,3,0,3,0,82,0.56,.700,17.66,14,2.68,10.90,4.07,7.81,5.20,1.30,15,7,0,0,1
592773,Ryne Stanek,2025,33,65,0,30,79,39,10,1,7,58,32,0,56,0,.253,221,.345,.403,.748,0,1,1.000,.000,2,1063,5.30,56.0,4,6,3,9,11,6,33,1.57,255,168,65,0,0,681,.640,0,0,5,0,89,0.38,.400,18.98,17,1.81,9.32,5.14,9.00,6.27,1.13,15,5,0,0,2
592773,Ryne Stanek,2026,34,14,0,5,13,13,3,0,1,17,12,0,16,0,.314,51,.444,.431,.875,1,1,.500,.500,0,302,9.00,12.0,1,0,1,2,4,1,12,2.33,64,36,14,0,0,179,.590,0,0,1,0,22,0.38,1.000,25.17,2,1.42,12.75,9.00,12.00,9.75,0.75,3,2,1,0,0
596133,Luke Weaver,2016,22,9,8,30,32,29,8,0,7,45,12,0,46,2,.311,148,.364,.507,.871,0,0,.---,.---,3,682,5.70,36.1,1,4,0,0,0,0,23,1.60,167,109,9,0,0,431,.630,2,0,1,0,75,0.94,.200,18.77,0,3.75,11.15,2.97,11.39,7.18,1.73,1,1,0,2,3
596133,Luke Weaver,2017,23,13,10,63,40,27,11,0,7,72,17,1,59,1,.254,232,.307,.392,.699,3,0,.000,1.000,5,1046,3.88,60.1,7,2,0,0,0,0,26,1.26,252,181,13,0,0,686,.660,1,0,0,1,91,1.58,.778,17.34,0,4.24,10.74,2.54,8.80,4.03,1.04,0,0,0,1,1
596133,Luke Weaver,2018,24,30,25,133,148,83,24,4,19,121,54,2,150,3,.277,542,.345,.441,.786,0,1,1.000,.000,9,2386,4.95,136.1,7,11,0,0,0,0,75,1.50,609,409,30,0,0,1516,.640,3,0,3,1,239,0.90,.389,17.50,3,2.24,7.99,3.56,9.90,5.48,1.25,2,0,0,9,1
596133,Luke Weaver,2019,25,12,12,54,65,22,16,0,6,69,14,1,55,3,.227,242,.277,.368,.645,0,0,.---,.---,4,1053,2.94,64.1,4,3,0,0,0,0,21,1.07,260,193,12,0,0,677,.640,3,0,0,0,89,0.83,.571,16.37,0,4.93,9.65,1.96,7.69,3.08,0.84,0,0,0,0,1
596133,Luke Weaver,2020,26,12,12,36,63,39,16,2,10,55,18,0,63,1,.292,216,.347,.523,.870,2,1,.333,.667,1,968,6.58,52.0,1,9,0,0,0,0,38,1.56,236,156,12,0,0,617,.640,1,0,0,0,113,0.57,.100,18.62,0,3.06,9.52,3.12,10.90,6.75,1.73,0,0,0,0,1
596133,Luke Weaver,2021,27,13,13,59,74,34,14,6,11,62,20,3,58,1,.233,249,.292,.470,.762,0,5,1.000,.000,4,1109,4.25,65.2,3,6,0,0,0,0,31,1.19,275,197,13,0,0,746,.670,1,0,0,2,117,0.80,.333,16.89,0,3.10,8.50,2.74,7.95,4.66,1.51,0,0,1,3,1
